"order","superfamily","family","subfamily","genus","species","url"
"Anura",NA,"Hylidae","Hylinae","Sarcohyla","Sarcohyla psarosema","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Sarcohyla/Sarcohyla-psarosema"
"Anura",NA,"Hylidae","Hylinae","Sarcohyla","Sarcohyla robertsorum","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Sarcohyla/Sarcohyla-robertsorum"
"Anura",NA,"Hylidae","Hylinae","Sarcohyla","Sarcohyla sabrina","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Sarcohyla/Sarcohyla-sabrina"
"Anura",NA,"Hylidae","Hylinae","Sarcohyla","Sarcohyla siopela","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Sarcohyla/Sarcohyla-siopela"
"Anura",NA,"Hylidae","Hylinae","Sarcohyla","Sarcohyla thorectes","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Sarcohyla/Sarcohyla-thorectes"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca baudinii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-baudinii"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca cyanosticta","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-cyanosticta"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca dentata","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-dentata"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca fodiens","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-fodiens"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca manisorum","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-manisorum"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca phaeota","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-phaeota"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca puma","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-puma"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca sila","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-sila"
"Anura",NA,"Hylidae","Hylinae","Smilisca","Smilisca sordida","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Smilisca/Smilisca-sordida"
"Anura",NA,"Hylidae","Hylinae","Tlalocohyla","Tlalocohyla godmani","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Tlalocohyla/Tlalocohyla-godmani"
"Anura",NA,"Hylidae","Hylinae","Tlalocohyla","Tlalocohyla loquax","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Tlalocohyla/Tlalocohyla-loquax"
"Anura",NA,"Hylidae","Hylinae","Tlalocohyla","Tlalocohyla picta","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Tlalocohyla/Tlalocohyla-picta"
"Anura",NA,"Hylidae","Hylinae","Tlalocohyla","Tlalocohyla smithii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Tlalocohyla/Tlalocohyla-smithii"
"Anura",NA,"Hylidae","Hylinae","Triprion","Triprion petasatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Triprion/Triprion-petasatus"
"Anura",NA,"Hylidae","Hylinae","Triprion","Triprion spatulatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Triprion/Triprion-spatulatus"
"Anura",NA,"Hylidae","Hylinae","Triprion","Triprion spinosus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Hylinae/Triprion/Triprion-spinosus"
"Anura",NA,"Hylidae","Lophyohylinae","Aparasphenodon","Aparasphenodon arapapa","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Aparasphenodon/Aparasphenodon-arapapa"
"Anura",NA,"Hylidae","Lophyohylinae","Aparasphenodon","Aparasphenodon bokermanni","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Aparasphenodon/Aparasphenodon-bokermanni"
"Anura",NA,"Hylidae","Lophyohylinae","Aparasphenodon","Aparasphenodon brunoi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Aparasphenodon/Aparasphenodon-brunoi"
"Anura",NA,"Hylidae","Lophyohylinae","Aparasphenodon","Aparasphenodon pomba","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Aparasphenodon/Aparasphenodon-pomba"
"Anura",NA,"Hylidae","Lophyohylinae","Aparasphenodon","Aparasphenodon venezolanus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Aparasphenodon/Aparasphenodon-venezolanus"
"Anura",NA,"Hylidae","Lophyohylinae","Argenteohyla","Argenteohyla siemersi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Argenteohyla/Argenteohyla-siemersi"
"Anura",NA,"Hylidae","Lophyohylinae","Corythomantis","Corythomantis galeata","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Corythomantis/Corythomantis-galeata"
"Anura",NA,"Hylidae","Lophyohylinae","Corythomantis","Corythomantis greeningi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Corythomantis/Corythomantis-greeningi"
"Anura",NA,"Hylidae","Lophyohylinae","Dryaderces","Dryaderces inframaculata","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Dryaderces/Dryaderces-inframaculata"
"Anura",NA,"Hylidae","Lophyohylinae","Dryaderces","Dryaderces pearsoni","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Dryaderces/Dryaderces-pearsoni"
"Anura",NA,"Hylidae","Lophyohylinae","Itapotihyla","Itapotihyla langsdorffii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Itapotihyla/Itapotihyla-langsdorffii"
"Anura",NA,"Hylidae","Lophyohylinae","Nyctimantis","Nyctimantis rugiceps","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Nyctimantis/Nyctimantis-rugiceps"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus alboguttatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-alboguttatus"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus buckleyi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-buckleyi"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus cabrerai","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-cabrerai"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus camufatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-camufatus"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus cannatellai","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-cannatellai"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus carri","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-carri"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus castaneicola","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-castaneicola"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus deridens","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-deridens"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus duellmani","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-duellmani"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus festae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-festae"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus fuscifacies","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-fuscifacies"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus helenae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-helenae"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus heyeri","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-heyeri"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus leoniae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-leoniae"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus leprieurii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-leprieurii"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus mimeticus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-mimeticus"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus mutabor","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-mutabor"
"Anura",NA,"Hylidae","Lophyohylinae","Osteocephalus","Osteocephalus oophagus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Hylidae/Lophyohylinae/Osteocephalus/Osteocephalus-oophagus"
